transaction_id,customer_id,timestamp,ts_epoch,device_fp,ip_hash,amount,payment_method,transaction_hour,is_weekend,txn_count_10m,txn_count_1h,failed_count_10m,failed_count_1h,account_age_hours,customer_avg_amount,amount_ratio,prev_txn_count,historical_failure_rate,device_account_count,device_txn_count,device_failure_rate,ip_account_count,ip_txn_count,is_new_device,is_new_payment_method,seconds_since_last_txn,hour_deviation,status,fraud_label,fraud_type,split
TX_0003525,CUST_000332,2026-01-08T07:59:44.448054+00:00,1767859184.4480538,dev_000332,ip_000332,5715.32,upi,7,0,0,0,0,0,21021.357,2696.97,2.1192,2,0.25,1,2,0.25,1,2,0,0,225297.4,0.0,success,0,,train
TX_0003526,CUST_001293,2026-01-08T08:01:32.116225+00:00,1767859292.116225,dev_001293,ip_001293,3808.83,card,8,0,0,0,0,0,8038.849,897.21,4.2452,1,0.3333,1,1,0.3333,1,1,0,1,601671.6,0.0,success,0,,train
TX_0003527,CUST_003054,2026-01-08T08:08:38.679601+00:00,1767859718.679601,dev_003054,ip_003054,739.5,upi,8,0,0,0,0,0,4653.159,1500.0,0.493,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003528,CUST_001775,2026-01-08T08:09:36.892917+00:00,1767859776.892917,dev_001775,ip_001775,2050.18,upi,8,0,0,0,0,0,2571.054,3765.76,0.5444,2,0.25,1,2,0.25,1,2,0,0,332814.5,0.0,success,0,,train
TX_0003529,CUST_001799,2026-01-08T08:15:29.563060+00:00,1767860129.56306,dev_001799,ip_001799,2895.87,upi,8,0,0,0,0,0,486.093,2521.03,1.1487,3,0.2,1,3,0.2,1,3,0,1,182660.0,0.0,success,0,,train
TX_0003530,CUST_001641,2026-01-08T08:18:10.842341+00:00,1767860290.8423414,dev_001641,ip_001641,1190.93,wallet,8,0,0,0,0,0,22385.471,1500.0,0.794,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,1,first_party_abuse,train
TX_0003531,CUST_001417,2026-01-08T08:19:29.591683+00:00,1767860369.5916831,dev_001417,ip_001417,4756.12,upi,8,0,0,0,0,0,12319.249,1397.58,3.4031,1,0.3333,1,1,0.3333,1,1,0,1,166911.4,0.0,failed,0,,train
TX_0003532,CUST_002280,2026-01-08T08:39:25.353747+00:00,1767861565.3537474,dev_002280,ip_002280,321.94,upi,8,0,0,0,0,0,12971.607,427.7,0.7527,2,0.25,1,2,0.25,1,2,0,1,591852.8,0.0,success,0,,train
TX_0003533,CUST_001956,2026-01-08T08:40:55.521703+00:00,1767861655.5217035,dev_001956,ip_001956,1515.65,netbanking,8,0,0,0,0,0,20812.634,1500.0,1.0104,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003534,CUST_001960,2026-01-08T08:43:33.114578+00:00,1767861813.114578,dev_001960,ip_002048,2771.67,card,8,0,0,0,0,0,3514.77,2348.56,1.1802,2,0.25,1,2,0.25,13,19,0,1,265616.8,0.0,success,0,,train
TX_0003535,CUST_001545,2026-01-08T08:47:54.802901+00:00,1767862074.8029013,dev_001545,ip_001545,5294.46,upi,8,0,0,0,0,0,0.221,1500.0,3.5296,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003536,CUST_002383,2026-01-08T08:52:11.597204+00:00,1767862331.5972042,dev_002383,ip_002383,12153.04,card,8,0,0,0,0,0,7308.148,1500.0,8.102,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003537,CUST_003380,2026-01-08T08:52:42.944729+00:00,1767862362.944729,dev_003380,ip_003380,4070.72,card,8,0,0,0,0,0,7840.304,3896.84,1.0446,1,0.3333,1,1,0.3333,1,1,0,0,411933.3,0.0,success,0,,train
TX_0003538,CUST_000078,2026-01-08T08:52:57.899581+00:00,1767862377.899581,dev_000078,ip_000078,11228.11,netbanking,8,0,0,0,0,0,21430.544,11593.44,0.9685,2,0.25,1,2,0.25,1,2,0,0,69716.6,0.0,success,0,,train
TX_0003539,CUST_001963,2026-01-08T08:58:12.077490+00:00,1767862692.0774903,dev_001963,ip_001963,2130.79,upi,8,0,0,0,0,0,8498.783,1516.98,1.4046,1,0.6667,1,1,0.6667,1,1,0,1,447304.6,0.0,success,0,,train
TX_0003540,CUST_003643,2026-01-08T08:58:34.959875+00:00,1767862714.9598746,dev_003643,ip_003643,1113.77,upi,8,0,0,0,0,0,25109.678,792.34,1.4057,1,0.3333,1,1,0.3333,1,1,0,0,431205.2,0.0,success,0,,train
TX_0003541,CUST_003795,2026-01-08T09:00:43.185020+00:00,1767862843.1850202,dev_003795,ip_003795,1254.39,upi,9,0,0,0,0,0,904.145,1500.0,0.8363,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003542,CUST_004147,2026-01-08T09:09:33.147553+00:00,1767863373.1475532,dev_000822,ip_000822,5803.56,wallet,9,0,0,0,0,0,9868.625,1938.97,2.9931,2,0.25,2,4,0.1667,2,4,0,0,433084.6,0.0,success,0,,train
TX_0003543,CUST_000164,2026-01-08T09:09:46.960682+00:00,1767863386.9606817,dev_000164,ip_000164,5433.95,cod,9,0,0,0,0,0,16951.703,1500.0,3.6226,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,1,first_party_abuse,train
TX_0003544,CUST_004280,2026-01-08T09:12:23.004464+00:00,1767863543.0044637,dev_004280,ip_004280,1661.25,card,9,0,0,0,0,0,18471.981,1500.0,1.1075,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003545,CUST_001146,2026-01-08T09:12:49.891245+00:00,1767863569.8912454,dev_001146,ip_001146,1490.23,upi,9,0,0,0,0,0,5017.801,1796.87,0.8293,2,0.25,1,2,0.25,1,2,0,1,8778.0,0.0,success,0,,train
TX_0003546,CUST_002425,2026-01-08T09:19:52.091818+00:00,1767863992.0918183,dev_002425,ip_002425,1760.69,cod,9,0,0,0,0,0,9433.398,1756.3,1.0025,1,0.3333,1,1,0.3333,1,1,0,1,174022.2,0.0,success,0,,train
TX_0003547,CUST_004389,2026-01-08T09:20:51.650043+00:00,1767864051.650043,dev_004389,ip_004389,4641.15,netbanking,9,0,0,0,0,0,11483.727,2107.91,2.2018,4,0.3333,1,4,0.3333,1,4,0,1,340714.7,0.0,success,0,,train
TX_0003548,CUST_004104,2026-01-08T09:22:50.414722+00:00,1767864170.4147222,dev_004104,ip_004104,237.51,card,9,0,0,0,0,0,17251.995,303.43,0.7828,1,0.3333,1,1,0.3333,1,1,0,1,170693.8,0.0,success,0,,train
TX_0003549,CUST_002145,2026-01-08T09:26:59.305999+00:00,1767864419.3059986,dev_002145,ip_002145,2830.66,upi,9,0,0,0,0,0,7647.94,1500.0,1.8871,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003550,CUST_003088,2026-01-08T09:32:44.406473+00:00,1767864764.4064732,dev_003088,ip_003088,1152.77,upi,9,0,0,0,0,0,9713.96,3849.83,0.2994,2,0.25,3,4,0.1667,3,4,0,1,97584.1,0.0,success,0,,train
TX_0003551,CUST_001246,2026-01-08T09:37:07.667149+00:00,1767865027.667149,dev_001246,ip_001246,12775.79,card,9,0,0,0,0,0,21277.543,1500.0,8.5172,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003552,CUST_001803,2026-01-08T09:39:28.507733+00:00,1767865168.5077333,dev_001803,ip_001803,4337.47,cod,9,0,0,0,0,0,16433.098,1500.0,2.8916,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003553,CUST_004263,2026-01-08T09:42:57.486815+00:00,1767865377.4868155,dev_004263,ip_003458,456.71,cod,9,0,0,0,0,0,9703.786,387.48,1.1787,1,0.3333,1,1,0.3333,5,8,0,1,517835.4,0.0,success,0,,train
TX_0003554,CUST_000712,2026-01-08T09:45:40.140396+00:00,1767865540.1403956,dev_000712,ip_000712,3296.37,wallet,9,0,0,0,0,0,23065.786,1241.88,2.6543,3,0.2,1,3,0.2,1,3,0,1,507325.8,0.0,success,0,,train
TX_0003555,CUST_000109,2026-01-08T09:46:35.364414+00:00,1767865595.364414,dev_000109,ip_000109,2191.43,upi,9,0,0,0,0,0,19496.893,4166.66,0.5259,1,0.3333,1,1,0.3333,1,1,0,1,595975.6,0.0,success,0,,train
TX_0003556,CUST_001557,2026-01-08T09:49:14.105882+00:00,1767865754.1058824,dev_001557,ip_001557,962.89,card,9,0,0,0,0,0,20179.564,1070.47,0.8995,2,0.25,1,2,0.25,1,2,0,1,436717.4,0.0,success,0,,train
TX_0003557,CUST_000359,2026-01-08T09:52:03.998682+00:00,1767865923.9986815,dev_000359,ip_000359,2737.74,card,9,0,0,0,0,0,8366.994,1500.0,1.8252,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003558,CUST_000674,2026-01-08T09:52:57.705414+00:00,1767865977.7054143,dev_000674,ip_000674,124.03,cod,9,0,0,0,0,0,17492.308,1500.0,0.0827,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003559,CUST_004369,2026-01-08T09:54:54.775620+00:00,1767866094.7756202,dev_004369,ip_004369,169.52,cod,9,0,0,0,0,0,22610.45,132.59,1.2786,3,0.2,1,3,0.2,1,3,0,1,261254.5,0.0,success,0,,train
TX_0003560,CUST_002417,2026-01-08T09:56:04.961165+00:00,1767866164.9611647,dev_002417,ip_002417,4512.23,cod,9,0,0,0,0,0,2590.782,2218.23,2.0342,3,0.2,1,3,0.2,1,3,0,0,345324.1,0.0,success,0,,train
TX_0003561,CUST_000326,2026-01-08T10:00:30.600259+00:00,1767866430.6002588,dev_000326,ip_000326,31237.03,upi,10,0,0,0,0,0,23281.702,1500.0,20.8247,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003562,CUST_004406,2026-01-08T10:04:34.494386+00:00,1767866674.4943862,dev_004406,ip_004406,252.54,card,10,0,0,0,0,0,22348.772,1500.0,0.1684,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003563,CUST_002077,2026-01-08T10:07:05.004385+00:00,1767866825.0043845,dev_002077,ip_002077,2329.68,cod,10,0,0,0,0,0,6193.551,2740.99,0.8499,1,0.3333,1,1,0.3333,1,1,0,1,347576.7,0.0,success,0,,train
TX_0003564,CUST_003694,2026-01-08T10:10:50.661465+00:00,1767867050.661465,dev_003694,ip_003694,2453.96,card,10,0,0,0,0,0,19870.32,1500.0,1.636,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003565,CUST_002901,2026-01-08T10:11:22.206178+00:00,1767867082.206178,dev_002322,ip_002322,1675.53,card,10,0,0,0,0,0,17474.487,1172.18,1.4294,2,0.25,2,5,0.1429,2,5,0,0,260394.2,0.0,success,0,,train
TX_0003566,CUST_000101,2026-01-08T10:11:35.129465+00:00,1767867095.129465,dev_000101,ip_000101,2501.92,card,10,0,0,0,0,0,14167.18,1403.14,1.7831,2,0.25,1,2,0.25,1,2,0,1,331255.6,0.0,success,0,,train
TX_0003567,CUST_004143,2026-01-08T10:15:24.864525+00:00,1767867324.8645253,dev_004143,ip_004143,1241.41,card,10,0,0,0,0,0,10766.515,1012.15,1.2265,2,0.5,1,2,0.5,1,2,0,0,175181.6,0.0,success,0,,train
TX_0003568,CUST_002417,2026-01-08T10:16:57.189544+00:00,1767867417.1895442,dev_002417,ip_002417,1832.33,upi,10,0,0,1,0,0,2591.13,2791.73,0.6563,4,0.1667,1,4,0.1667,1,4,0,0,1252.2,0.0,success,0,,train
TX_0003569,CUST_002272,2026-01-08T10:18:24.164186+00:00,1767867504.1641865,dev_002272,ip_002272,930.5,upi,10,0,0,0,0,0,5679.734,766.43,1.2141,2,0.25,1,2,0.25,1,2,0,1,155887.6,0.0,success,0,,train
TX_0003570,CUST_002399,2026-01-08T10:23:00.975469+00:00,1767867780.9754694,dev_002399,ip_002399,313.31,wallet,10,0,0,0,0,0,20618.194,581.62,0.5387,2,0.25,1,2,0.25,1,2,0,1,335609.4,0.0,success,0,,train
TX_0003571,CUST_001518,2026-01-08T10:31:21.975840+00:00,1767868281.9758399,dev_001518,ip_001990,2270.31,upi,10,0,0,0,0,0,25758.043,1548.68,1.466,2,0.25,1,2,0.25,15,24,0,0,522644.0,0.0,success,0,,train
TX_0003572,CUST_003667,2026-01-08T10:35:15.518120+00:00,1767868515.5181198,dev_003667,ip_003667,399.48,upi,10,0,0,0,0,0,21823.024,484.35,0.8248,1,0.3333,1,1,0.3333,1,1,0,1,224464.6,0.0,success,0,,train
TX_0003573,CUST_002225,2026-01-08T10:40:54.606065+00:00,1767868854.6060646,dev_002225,ip_002225,332.73,card,10,0,0,0,0,0,19745.862,1500.0,0.2218,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003574,CUST_001699,2026-01-08T10:41:42.958522+00:00,1767868902.958522,dev_001699,ip_001699,1703.2,upi,10,0,0,0,0,0,7513.45,1105.71,1.5404,1,0.3333,1,1,0.3333,1,1,0,0,570682.4,0.0,success,0,,train
TX_0003575,CUST_001997,2026-01-08T10:42:37.710033+00:00,1767868957.7100327,dev_001997,ip_001997,913.75,cod,10,0,0,0,0,0,1930.041,422.24,2.1641,1,0.3333,1,1,0.3333,1,1,0,1,515360.2,0.0,success,0,,train
TX_0003576,CUST_002390,2026-01-08T10:42:40.873592+00:00,1767868960.8735924,dev_002390,ip_002390,192.07,wallet,10,0,0,0,0,0,46.642,1500.0,0.128,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003577,CUST_001386,2026-01-08T10:48:02.732940+00:00,1767869282.7329404,dev_001386,ip_001386,1061.25,card,10,0,0,0,0,0,23939.74,1678.55,0.6322,2,0.25,1,2,0.25,1,2,0,1,98193.9,0.0,success,0,,train
TX_0003578,CUST_001244,2026-01-08T10:50:48.497303+00:00,1767869448.4973032,dev_001244,ip_001244,1826.18,upi,10,0,0,0,0,0,25938.616,1500.0,1.2175,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003579,CUST_000448,2026-01-08T10:55:11.858216+00:00,1767869711.858216,dev_000448,ip_000448,524.79,upi,10,0,0,0,0,0,250.326,1130.34,0.4643,2,0.25,1,2,0.25,1,2,0,1,94105.2,0.0,success,0,,train
TX_0003580,CUST_000632,2026-01-08T10:56:15.828776+00:00,1767869775.8287764,dev_000632,ip_000632,918.06,upi,10,0,0,0,0,0,25634.304,1309.96,0.7008,1,0.3333,1,1,0.3333,1,1,0,0,522107.2,0.0,success,0,,train
TX_0003581,CUST_004380,2026-01-08T10:58:07.949384+00:00,1767869887.9493842,dev_004380,ip_004380,965.61,upi,10,0,0,0,0,0,137.172,1500.0,0.6437,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003582,CUST_002998,2026-01-08T10:58:35.003118+00:00,1767869915.003118,dev_002998,ip_002998,1890.77,card,10,0,0,0,0,0,7973.193,1500.0,1.2605,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003583,CUST_000940,2026-01-08T11:01:49.510994+00:00,1767870109.5109944,dev_000940,ip_000940,2873.28,upi,11,0,0,0,0,0,5422.921,1972.25,1.4569,1,0.3333,2,2,0.25,2,2,0,0,166262.4,0.0,success,0,,train
TX_0003584,CUST_003117,2026-01-08T11:03:27.046157+00:00,1767870207.0461571,dev_003117,ip_003117,1324.62,netbanking,11,0,0,0,0,0,19988.504,1500.0,0.8831,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003585,CUST_000891,2026-01-08T11:06:03.265690+00:00,1767870363.2656898,dev_000891,ip_000891,506.12,card,11,0,0,0,0,0,10038.305,310.69,1.629,2,0.25,1,2,0.25,1,2,0,0,175925.1,0.0,success,0,,train
TX_0003586,CUST_003873,2026-01-08T11:08:20.168046+00:00,1767870500.1680458,dev_003089,ip_003089,451.76,card,11,0,0,0,0,0,16997.697,1673.23,0.27,2,0.25,1,2,0.25,1,2,0,0,423478.3,0.0,success,0,,train
TX_0003587,CUST_000504,2026-01-08T11:10:50.856602+00:00,1767870650.856602,dev_000504,ip_000504,356.04,upi,11,0,0,0,0,0,16713.894,1500.0,0.2374,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003588,CUST_001171,2026-01-08T11:15:10.730216+00:00,1767870910.7302155,dev_001171,ip_001171,1120.38,upi,11,0,0,0,0,0,8099.004,1500.0,0.7469,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003589,CUST_003739,2026-01-08T11:16:41.784819+00:00,1767871001.7848191,dev_003739,ip_003739,2819.57,cod,11,0,0,0,0,0,7684.112,2727.72,1.0337,2,0.25,1,2,0.25,1,2,0,0,171045.8,0.0,success,0,,train
TX_0003590,CUST_004304,2026-01-08T11:19:07.521869+00:00,1767871147.5218692,dev_002074,ip_002074,460.89,card,11,0,0,0,0,0,3998.065,1500.0,0.3073,0,0.5,1,1,0.3333,1,1,1,1,999999.0,0.0,success,0,,train
TX_0003591,CUST_000074,2026-01-08T11:20:36.832045+00:00,1767871236.8320453,dev_000074,ip_000074,438.13,cod,11,0,0,0,0,0,9868.435,447.14,0.9798,1,0.3333,1,1,0.3333,1,1,0,1,267686.2,0.0,success,0,,train
TX_0003592,CUST_002483,2026-01-08T11:26:57.444635+00:00,1767871617.4446347,dev_002483,ip_000324,656.05,wallet,11,0,0,0,0,0,26067.769,1339.88,0.4896,3,0.2,1,3,0.2,22,34,0,1,62555.3,0.0,success,0,,train
TX_0003593,CUST_001340,2026-01-08T11:27:03.384208+00:00,1767871623.3842077,dev_001340,ip_001603,697.33,cod,11,0,0,0,0,0,14743.694,7351.38,0.0949,1,0.3333,1,1,0.3333,5,6,0,1,333020.9,0.0,success,0,,train
TX_0003594,CUST_002663,2026-01-08T11:30:06.449809+00:00,1767871806.4498088,dev_002663,ip_002663,2428.19,upi,11,0,0,0,0,0,13422.712,2827.62,0.8587,1,0.3333,1,1,0.3333,1,1,0,0,599941.0,0.0,success,0,,train
TX_0003595,CUST_002464,2026-01-08T11:32:13.451187+00:00,1767871933.4511871,dev_002464,ip_002464,1926.89,card,11,0,0,0,0,0,21948.519,5232.33,0.3683,2,0.25,1,2,0.25,1,2,0,1,441302.9,0.0,success,0,,train
TX_0003596,CUST_001360,2026-01-08T11:40:45.100874+00:00,1767872445.1008744,dev_001360,ip_001360,779.59,wallet,11,0,0,0,0,0,11274.082,1500.0,0.5197,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003597,CUST_003776,2026-01-08T11:41:02.332583+00:00,1767872462.3325834,dev_003776,ip_003776,234.72,upi,11,0,0,0,0,0,7537.814,1810.49,0.1296,1,0.6667,1,1,0.6667,1,1,0,1,428575.3,0.0,success,0,,train
TX_0003598,CUST_000690,2026-01-08T11:42:08.766698+00:00,1767872528.7666981,dev_000690,ip_000690,125.07,card,11,0,0,0,0,0,13635.436,1500.0,0.0834,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003599,CUST_004184,2026-01-08T11:48:44.230392+00:00,1767872924.2303925,dev_004184,ip_004184,1979.15,card,11,0,0,0,0,0,19577.884,3243.62,0.6102,1,0.3333,2,3,0.2,2,3,0,1,616488.6,0.0,success,0,,train
TX_0003600,CUST_003951,2026-01-08T11:50:30.430402+00:00,1767873030.4304023,dev_003951,ip_003951,2559.75,upi,11,0,0,0,0,0,15381.103,1500.0,1.7065,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003601,CUST_003315,2026-01-08T11:53:56.026165+00:00,1767873236.0261648,dev_003315,ip_003315,2420.88,netbanking,11,0,0,0,0,0,17801.161,4352.33,0.5562,2,0.25,1,2,0.25,1,2,0,1,246394.9,0.0,success,0,,train
TX_0003602,CUST_001486,2026-01-08T11:57:09.440574+00:00,1767873429.4405737,dev_001486,ip_001486,2856.37,upi,11,0,0,0,0,0,7709.451,1500.0,1.9042,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003603,CUST_002574,2026-01-08T12:00:00.476410+00:00,1767873600.4764097,dev_002574,ip_002574,1194.54,cod,12,0,0,0,0,0,7072.048,1500.0,0.7964,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003604,CUST_004235,2026-01-08T12:00:00.760651+00:00,1767873600.7606506,dev_004235,ip_004235,186.32,upi,12,0,0,0,0,0,3065.824,1500.0,0.1242,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003605,CUST_001311,2026-01-08T12:03:06.672228+00:00,1767873786.6722279,dev_001311,ip_001311,1361.14,upi,12,0,0,0,0,0,15415.572,1500.0,0.9074,0,0.5,2,8,0.1,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003606,CUST_002349,2026-01-08T12:04:43.856295+00:00,1767873883.856295,dev_002349,ip_002349,2155.28,wallet,12,0,0,0,0,0,17237.324,1500.0,1.4369,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003607,CUST_000736,2026-01-08T12:04:51.935704+00:00,1767873891.9357042,dev_000736,ip_000736,6987.81,upi,12,0,0,0,0,0,20425.146,3196.5,2.1861,1,0.3333,1,1,0.3333,1,1,0,1,492944.0,0.0,success,0,,train
TX_0003608,CUST_000585,2026-01-08T12:06:53.837104+00:00,1767874013.8371043,dev_000585,ip_000585,94.84,upi,12,0,0,0,0,0,16908.205,1500.0,0.0632,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003609,CUST_001633,2026-01-08T12:09:51.439834+00:00,1767874191.4398339,dev_000542,ip_001633,1447.3,upi,12,0,0,0,0,0,22267.156,2137.04,0.6772,2,0.25,3,4,0.1667,1,2,0,1,66412.6,0.0,success,0,,train
TX_0003610,CUST_000088,2026-01-08T12:10:40.852122+00:00,1767874240.8521216,dev_000088,ip_000088,2270.6,netbanking,12,0,0,0,0,0,17647.459,2293.76,0.9899,2,0.25,1,2,0.25,1,2,0,1,346924.2,0.0,success,0,,train
TX_0003611,CUST_000438,2026-01-08T12:11:30.443713+00:00,1767874290.4437134,dev_000438,ip_000438,682.84,upi,12,0,0,0,0,0,11037.751,1500.0,0.4552,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003612,CUST_004107,2026-01-08T12:12:03.859726+00:00,1767874323.8597264,dev_004107,ip_002048,1475.48,card,12,0,0,0,0,0,7061.205,1099.83,1.3416,1,0.3333,1,1,0.3333,13,20,0,1,73678.4,0.0,failed,0,,train
TX_0003613,CUST_001021,2026-01-08T12:13:55.937338+00:00,1767874435.9373379,dev_001021,ip_001021,3321.51,wallet,12,0,0,0,0,0,19464.482,913.02,3.6379,1,0.6667,1,1,0.6667,1,1,0,1,281732.6,0.0,success,0,,train
TX_0003614,CUST_000723,2026-01-08T12:16:15.324217+00:00,1767874575.3242173,dev_000723,ip_000723,2356.14,card,12,0,0,0,0,0,15948.228,1730.35,1.3617,2,0.25,1,2,0.25,1,2,0,1,157594.7,0.0,success,0,,train
TX_0003615,CUST_003027,2026-01-08T12:28:35.736341+00:00,1767875315.7363415,dev_003027,ip_003027,1370.4,netbanking,12,0,0,0,0,0,7710.766,3792.8,0.3613,2,0.25,1,2,0.25,1,2,0,1,81978.9,0.0,success,0,,train
TX_0003616,CUST_001690,2026-01-08T12:29:23.645916+00:00,1767875363.6459165,dev_001690,ip_001690,1780.76,upi,12,0,0,0,0,0,7304.691,1500.0,1.1872,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003617,CUST_001314,2026-01-08T12:29:40.940475+00:00,1767875380.9404747,dev_001314,ip_001314,453.76,card,12,0,0,0,0,0,8252.611,1500.0,0.3025,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003618,CUST_002222,2026-01-08T12:33:12.511580+00:00,1767875592.5115795,dev_002222,ip_002222,1046.77,card,12,0,0,0,0,0,9448.248,1500.0,0.6978,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003619,CUST_003769,2026-01-08T12:38:28.137660+00:00,1767875908.1376598,dev_003769,ip_003769,2930.46,card,12,0,0,0,0,0,0.963,1500.0,1.9536,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003620,CUST_000537,2026-01-08T12:44:13.453117+00:00,1767876253.453117,dev_000537,ip_000537,3687.04,upi,12,0,0,0,0,0,23550.85,1500.0,2.458,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003621,CUST_004255,2026-01-08T12:47:42.637948+00:00,1767876462.6379478,dev_004255,ip_004255,399.07,netbanking,12,0,0,0,0,0,15057.095,615.93,0.6479,2,0.25,1,2,0.25,1,2,0,1,177063.4,0.0,success,0,,train
TX_0003622,CUST_003840,2026-01-08T12:48:59.024472+00:00,1767876539.024472,dev_003840,ip_003840,130.04,card,12,0,0,0,0,0,15689.396,1500.0,0.0867,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003623,CUST_000151,2026-01-08T12:50:31.185174+00:00,1767876631.1851745,dev_000151,ip_000151,682.88,wallet,12,0,0,0,0,0,15975.997,276.39,2.4707,1,0.3333,1,1,0.3333,1,1,0,1,260182.2,0.0,success,0,,train
TX_0003624,CUST_002397,2026-01-08T12:51:14.344424+00:00,1767876674.3444235,dev_002397,ip_002397,1842.24,cod,12,0,0,0,0,0,13594.677,1500.0,1.2282,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003625,CUST_000946,2026-01-08T12:52:51.420199+00:00,1767876771.4201987,dev_000946,ip_000946,2963.4,cod,12,0,0,0,0,0,2476.437,6672.25,0.4441,3,0.2,1,3,0.2,1,3,0,1,160369.4,0.0,success,0,,train
TX_0003626,CUST_001882,2026-01-08T12:54:47.471418+00:00,1767876887.471418,dev_001882,ip_001882,1551.41,card,12,0,0,0,0,0,25168.991,1311.49,1.1829,1,0.3333,1,1,0.3333,1,1,0,1,352628.3,0.0,success,0,,train
TX_0003627,CUST_000221,2026-01-08T12:54:54.741933+00:00,1767876894.7419326,dev_000221,ip_000221,2511.59,upi,12,0,0,0,0,0,22042.399,7976.09,0.3149,1,0.3333,2,2,0.25,2,2,0,0,346006.2,0.0,success,0,,train
TX_0003628,CUST_000862,2026-01-08T12:58:20.177370+00:00,1767877100.1773703,dev_000862,ip_000862,2606.41,upi,12,0,0,0,0,0,22791.819,1500.0,1.7376,0,0.5,0,0,0.5,0,0,1,1,999999.0,0.0,success,0,,train
TX_0003629,CUST_004459,2026-01-08T12:59:11.787268+00:00,1767877151.7872677,dev_003407,ip_003407,3616.37,card,12,0,0,0,0,0,8734.038,5440.77,0.6647,2,0.25,1,2,0.25,1,2,0,1,502749.2,0.0,success,0,,train
TX_0003630,CUST_001701,2026-01-08T13:01:29.919825+00:00,1767877289.919825,dev_001701,ip_001701,1341.96,card,13,0,0,0,0,0,3306.24,1724.65,0.7781,3,0.2,1,3,0.2,1,3,0,0,89372.5,0.0,success,0,,train
TX_0003631,CUST_002051,2026-01-08T13:01:36.159422+00:00,1767877296.1594222,dev_002051,ip_002051,447.23,upi,13,0,0,0,0,0,19459.641,780.78,0.5728,2,0.25,1,2,0.25,1,2,0,1,457915.0,0.0,success,0,,train
